[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite ObjectSlotRead@5c9a5ca5                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at Havlak.ns:114
[truffle]   rewrite UninitializedLexicallyBound@3764033d               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:114
[truffle]   rewrite ImplicitSend(#findLoops:)                          |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitMsgSend(#findLoops:)                         |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitializedLexicallyBound@530aff38               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:275
[truffle]   rewrite UninitMsgSend(#lsg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:277
[truffle]   rewrite UninitializedLexicallyBound@6b6691aa               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:277
[truffle]   rewrite UninitMsgSend(#calculateNestingLevel)              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:277
[truffle]   rewrite UninitializedReceiverSend@65978717                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:277
[truffle]   rewrite UninitMsgSend(#loops)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:132
[truffle]   rewrite UninitializedLexicallyBound@727d1d73               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:132
[truffle]   rewrite EagerBinaryPrimitiveNode(SourceSection(source=Havlak.ns, index=3908, length=121, characters=do: [:liter |\n        liter isRoot ifFalse: [\n          liter parent isNil ifTrue: [\n            liter parent: root ] ] ])) |From M EagerBinaryPrimitiveNode               |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:132
[truffle]   rewrite UninitializedReceiverSend@760acf3b                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:132
IfSumGreaterNode: expectedBool was false. level: 10
[truffle]   rewrite UninitMsgSend(#isRoot)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:133
[truffle]   rewrite UninitializedReceiverSend@70486e9e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:133
[truffle]   rewrite UninitMsgSend(#isRoot_)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:180
[truffle]   rewrite UninitializedLexicallyBound@6ac47361               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:180
IfSumGreaterNode: SOMNode.unwrapIfNecessary(conditionNode) expected: EagerBinaryPrimitiveNode, actual: IsNilNodeGen level: 9
[truffle]   rewrite UninitMsgSend(#parent)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:134
[truffle]   rewrite UninitializedReceiverSend@14ab12b5                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:134
[truffle]   rewrite UninitMsgSend(#parent_)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:174
[truffle]   rewrite UninitializedLexicallyBound@27a4b220               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:174
[truffle]   rewrite UninitMsgSend(#root)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:135
[truffle]   rewrite UninitializedLexicallyBound@6eb292ce               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:135
[truffle]   rewrite UninitMsgSend(#parent:)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:135
[truffle]   rewrite UninitializedReceiverSend@1c076abf                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:135
[truffle]   rewrite UninitMsgSend(#root)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:137
[truffle]   rewrite UninitializedLexicallyBound@5075fd30               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:137
[truffle]   rewrite ImplicitSend(#calculateNestingLevelRec:depth:)     |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:137
[truffle]   rewrite UninitMsgSend(#calculateNestingLevelRec:depth:)    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:137
[truffle]   rewrite UninitializedLexicallyBound@524260ac               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:137
[truffle]   rewrite UninitMsgSend(#depthLevel:)                        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:141
[truffle]   rewrite UninitializedReceiverSend@289cbcc8                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at Havlak.ns:141
[truffle]   rewrite UninitMsgSend(#children)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:142
[truffle]   rewrite UninitializedReceiverSend@f6979f6                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:142
[truffle]   rewrite EagerBinaryPrimitiveNode(SourceSection(source=Havlak.ns, index=4195, length=148, characters=do: [:liter |\n        calculateNestingLevelRec: liter depth: depth + 1.\n        loop nestingLevel: (loop nestingLevel max: 1 + liter nestingLevel) ])) |From M EagerBinaryPrimitiveNode               |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:142
[truffle]   rewrite UninitializedReceiverSend@708a8956                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:142
[truffle]   rewrite UninitializedLexicallyBound@310cd0eb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Collections.ns:100
[truffle]   rewrite ImplicitSend(#calculateNestingLevelRec:depth:)     |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:143
[truffle]   rewrite UninitMsgSend(#calculateNestingLevelRec:depth:)    |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:143
[truffle]   rewrite UninitializedLexicallyBound@7cbb50fe               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M LexicallyBoundDispatchNode             |Reason unknown at Havlak.ns:143
[truffle]   rewrite UninitMsgSend(#nestingLevel)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitializedReceiverSend@38d92056                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitMsgSend(#nestingLevel_)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:183
[truffle]   rewrite UninitializedLexicallyBound@1cbdde22               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at Havlak.ns:183
[truffle]   rewrite UninitMsgSend(#nestingLevel)                       |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitializedReceiverSend@4b61ced6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitMsgSend(#nestingLevel:)                      |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitializedReceiverSend@6d7b4be4                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:144
[truffle]   rewrite UninitMsgSend(#lsg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitializedLexicallyBound@6e6f9ceb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitMsgSend(#numLoops)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitializedReceiverSend@2bbdf88e                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitMsgSend(#loops)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:148
[truffle]   rewrite UninitializedLexicallyBound@1caea276               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:148
[truffle]   rewrite UninitMsgSend(#size)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:148
[truffle]   rewrite UninitializedReceiverSend@887791b                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:148
[truffle]   rewrite UninitMsgSend(#cfg)                                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitializedLexicallyBound@1a1d3424               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitMsgSend(#numNodes)                           |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at Havlak.ns:278
[truffle]   rewrite UninitializedReceiverSend@5e20c661                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at Havlak.ns:278
[truffle]   rewrite Uninit(SourceSection(source=Havlak.ns, index=7680, length=30, characters={ lsg numLoops. cfg numNodes })) |From G ArrayLiteralNode$Uninit                |To G ArrayLiteralNode$Longs                 |Reason unknown at Havlak.ns:278
[truffle]   rewrite ImplicitSend(#verifyResult:iterations:)            |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at Havlak.ns:27
