[truffle]   rewrite NonLocalSelf                                       |From M ArgumentReadNode$NonLocalSelfReadNode  |To M ArgumentReadNode$LocalSelfReadNode     |Reason unknown at Platform.ns:26
[truffle]   rewrite UninitSuper(#initializer`var:var:strength:addTo:)  |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:646
[truffle]   rewrite CachedDispatchNode@7a47f6c5                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:516
[truffle]   rewrite UninitSuper(#initializer`new:)                     |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:516
[truffle]   rewrite CachedDispatchNode@437750d5                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:391
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:391
[truffle]   rewrite UninitMsgSend(#changeVar:newValue:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:282
[truffle]   rewrite UninitializedReceiverSend@1a82cb08                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:282
[truffle]   rewrite ImplicitSend(#EditConstraint)                      |From M ResolvingImplicitReceiverSend          |To M MessageSendNode$UninitializedMessageSendNode |Reason unknown at DeltaBlue.ns:185
[truffle]   rewrite UninitMsgSend(#EditConstraint)                     |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:185
[truffle]   rewrite UninitializedLexicallyBound@569180eb               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:185
[truffle]   rewrite UninitMsgSend(#var:strength:addTo:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:185
[truffle]   rewrite UninitializedReceiverSend@1325a522                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:185
[truffle]   rewrite CachedDispatchNode@6a2dae6b                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitializedLexicallyBound@66fbe2ad               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite CachedDispatchNode@3cb7b041                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitSuper(#initializer`var:strength:addTo:)      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:617
[truffle]   rewrite UninitSuper(#initializer`new:)                     |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:710
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:391
[truffle]   rewrite UninitializedReceiverSend@2850e40                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:155
[truffle]   rewrite ClassSlotAccessNode@55ca68d                        |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:510
[truffle]   rewrite UninitializedLexicallyBound@3c8bd201               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:510
[truffle]   rewrite ObjectSlotRead@3d3f4869                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:387
[truffle]   rewrite UninitializedLexicallyBound@17e2b680               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:387
[truffle]   rewrite Uninit(SourceSection(source=DeltaBlue.ns, index=7918, length=18, characters={ editConstraint })) |From G ArrayLiteralNode$Uninit                |To G ArrayLiteralNode$Objects               |Reason unknown at DeltaBlue.ns:186
[truffle]   rewrite UninitMsgSend(#extractPlanFromConstraints:)        |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:186
[truffle]   rewrite UninitializedLexicallyBound@77ea123f               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:186
[truffle]   rewrite ObjectSlotRead@1513dd19                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:90
[truffle]   rewrite UninitializedLexicallyBound@52a8b3d2               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:90
[truffle]   rewrite ClassSlotAccessNode@50fc59b1                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:127
[truffle]   rewrite UninitializedLexicallyBound@77a0c27b               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:127
[truffle]   rewrite CachedDispatchNode@7c502283                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:22
[truffle]   rewrite UninitializedLexicallyBound@6b7138f8               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:22
[truffle]   rewrite CachedDispatchNode@59f2d5f6                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at DeltaBlue.ns:22
[truffle]   rewrite UninitSuper(#initializer`new:)                     |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:22
[truffle]   rewrite CachedDispatchNode@283067a9                        |From M CachedDispatchNode                     |To M UninitializedDispatchNode$UninitializedSuper |Reason unknown at Kernel.ns:662
[truffle]   rewrite UninitSuper(#initializer`new)                      |From M UninitializedDispatchNode$UninitializedSuper |To M CachedDispatchNode                     |Reason unknown at Kernel.ns:662
[truffle]   rewrite UninitializedReceiverSend@55890c16                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:131
[truffle]   rewrite UninitializedReceiverSend@37dd48a7                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:132
[truffle]   rewrite UninitializedLexicallyBound@78cf66cf               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:463
[truffle]   rewrite UninitMsgSend(#stay)                               |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:464
[truffle]   rewrite UninitializedReceiverSend@53e95b50                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:464
[truffle]   rewrite UninitializedReceiverSend@4e1d1487                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:134
[truffle]   rewrite UninitializedReceiverSend@13d8e593                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:135
[truffle]   rewrite UninitMsgSend(#value:)                             |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:188
[truffle]   rewrite UninitializedReceiverSend@10a21039                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotWrite$LongSlotWriteSet       |Reason unknown at DeltaBlue.ns:188
[truffle]   rewrite UninitMsgSend(#execute)                            |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:189
[truffle]   rewrite UninitializedReceiverSend@908faa6                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:189
[truffle]   rewrite UninitializedReceiverSend@2f977e2c                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:30
[truffle]   rewrite UninitMsgSend(#destroyConstraint:)                 |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:190
[truffle]   rewrite UninitializedReceiverSend@7b37e230                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:190
[truffle]   rewrite ObjectSlotRead@7b1406b7                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:218
[truffle]   rewrite UninitializedLexicallyBound@35070eb9               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:218
[truffle]   rewrite ClassSlotAccessNode@2175702b                       |From M ClassSlotAccessNode                    |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite UninitializedLexicallyBound@65173057               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M ClassSlotAccessNode                    |Reason unknown at DeltaBlue.ns:221
[truffle]   rewrite ObjectSlotRead@3e6da3fc                            |From M CachedSlotRead$ObjectSlotRead          |To M UninitializedDispatchNode$UninitializedLexicallyBound |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitializedLexicallyBound@3312104e               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotRead$ObjectSlotRead          |Reason unknown at DeltaBlue.ns:223
[truffle]   rewrite UninitializedReceiverSend@396cca2f                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:227
[truffle]   rewrite UninitializedReceiverSend@6525c0dd                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:198
[truffle]   rewrite UninitializedReceiverSend@3604fdc6                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:229
[truffle]   rewrite UninitializedReceiverSend@15370b28                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:230
IfSumGreaterNode: condition.getPrimitive() expected: GreaterThanPrim, actual: UnequalsPrimNodeGen level: 8
[truffle]   rewrite UninitMsgSend(#value)                              |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:283
[truffle]   rewrite UninitializedReceiverSend@1bd94bc                  |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedSlotRead$LongSlotReadSet         |Reason unknown at DeltaBlue.ns:283
[truffle]   rewrite UninitMsgSend(#changeVar:newValue:)                |From M MessageSendNode$UninitializedMessageSendNode |To ? MessageSendNode$GenericMessageSendNode |Reason unknown at DeltaBlue.ns:285
[truffle]   rewrite UninitializedReceiverSend@1046b380                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:285
[truffle]   rewrite UninitializedReceiverSend@3d0594eb                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:502
[truffle]   rewrite UninitializedLexicallyBound@5b86f856               |From M UninitializedDispatchNode$UninitializedLexicallyBound |To M CachedSlotWrite$ObjectSlotWrite        |Reason unknown at DeltaBlue.ns:593
[truffle]   rewrite UninitializedReceiverSend@36738fee                 |From M UninitializedDispatchNode$UninitializedReceiverSend |To M CachedDispatchNode                     |Reason unknown at DeltaBlue.ns:63
